name,street,city,age,email,price_issue,quality_issue,service_issue,delivery_issue,description_issue,product_code,quarter
Charlotte Blue,987 Elm Street,Lakeside,27,charlotte.blue@example.com,True,False,False,False,False,G,2023-Q1
Amelia Red,159 Spruce Drive,Rivertown,35,amelia.red@example.com,False,True,False,False,False,H,2023-Q3
Mason Yellow,753 Willow Way,Springfield,28,mason.yellow@example.com,False,False,True,False,False,A,2023-Q4
Aiden Purple,852 Aspen Alley,Hilltop,33,aiden.purple@example.com,False,False,False,True,False,B,2022-Q3
Harper Orange,951 Poplar Path,Seaside,26,harper.orange@example.com,False,False,False,False,True,C,2023-Q2
Elijah Pink,147 Fir Street,Mountainview,32,elijah.pink@example.com,True,False,False,False,False,D,2023-Q1
Avery Teal,369 Redwood Road,Lakeside,24,avery.teal@example.com,False,True,False,False,False,E,2023-Q3
Scarlett Indigo,258 Cypress Circle,Rivertown,30,scarlett.indigo@example.com,False,False,True,False,False,F,2023-Q4
Henry Violet,147 Fir Street,Springfield,36,henry.violet@example.com,False,False,False,True,False,G,2022-Q2
Zoe Magenta,951 Poplar Path,Hilltop,29,zoe.magenta@example.com,False,False,False,False,True,H,2023-Q2
Bob Brown,124 Maple Drive,Springfield,36,bob.brown@example.com,False,True,False,True,False,A,2023-Q3
Alice Green,123 Maple Drive,Springfield,34,alice.green@example.com,False,True,True,False,False,A,2023-Q2
Alice Brown,125 Maple Drive,Springfield,33,alice.brown2@example.com,True,True,False,False,False,A,2023-Q3
Charlie Brown,123 Maple Drive,Springfield,30,charlie.brown@example.com,False,True,True,False,True,A,2023-Q3
Alice Brown,123 Maple Drive,Springfield,34,alice.brown3@example.com,False,False,True,True,False,A,2023-Q4
David Smith,456 Oak Lane,Rivertown,28,david.smith@example.com,True,False,False,True,False,B,2023-Q1
Emma Johnson,789 Pine Street,Lakeside,42,emma.johnson@example.com,False,True,False,False,True,C,2023-Q2
Frank White,321 Birch Avenue,Hilltop,50,frank.white@example.com,True,True,False,False,False,D,2023-Q3
Grace Black,654 Cedar Road,Valleyview,37,grace.black@example.com,False,False,True,True,False,E,2023-Q4
Henry Green,987 Elm Street,Riverside,29,henry.green@example.com,True,False,True,False,True,F,2023-Q1
Ivy Blue,159 Spruce Lane,Seaside,45,ivy.blue@example.com,False,True,True,False,False,G,2023-Q2
Jack Red,753 Willow Way,Mountainview,33,jack.red@example.com,True,False,False,True,True,H,2023-Q3
Karen Yellow,852 Fir Street,Forestville,39,karen.yellow@example.com,False,True,False,True,False,A,2023-Q4
Liam Orange,951 Maple Avenue,Springfield,31,liam.orange@example.com,True,False,True,False,False,B,2023-Q1
Mia Purple,753 Oak Street,Rivertown,27,mia.purple@example.com,False,False,True,True,True,C,2023-Q2
Noah Pink,357 Pine Avenue,Lakeside,40,noah.pink@example.com,True,True,False,False,False,D,2023-Q3
Olivia Gray,159 Birch Lane,Hilltop,35,olivia.gray@example.com,False,True,True,False,True,E,2023-Q4
Paul Silver,456 Cedar Avenue,Valleyview,38,paul.silver@example.com,True,False,False,True,False,F,2023-Q1
Quinn Gold,789 Elm Road,Riverside,32,quinn.gold@example.com,False,True,False,True,True,G,2023-Q2
Rachel Bronze,321 Spruce Street,Seaside,41,rachel.bronze@example.com,True,False,True,False,False,H,2023-Q3
Carlos Martinez,35 Willow Way,Brookside,31,carlos.martinez@example.com,False,True,False,True,False,G,2023-Q2
Maria Martinez,33 Willow Way,Brookside,27,maria.martinez@example.com,True,False,True,False,False,G,2023-Q2
David Martinez,33 Willow Way,Brookside,35,david.martinez@example.com,False,False,True,True,False,G,2023-Q2
Laura Martinez,34 Willow Way,Brookside,30,laura.martinez@example.com,True,False,False,False,True,G,2023-Q2
Michael Martinez,33 Willow Way,Brookside,28,michael.martinez@example.com,False,True,False,False,False,G,2023-Q2
John Doe,123 Elm Street,Springfield,45,john.doe@example.com,True,False,False,False,True,A,2023-Q1
Jane Smith,456 Oak Avenue,Rivertown,34,jane.smith@example.com,False,True,True,False,False,B,2023-Q3
Emily Johnson,789 Pine Road,Lakeside,29,emily.johnson@example.com,False,False,True,True,False,C,2022-Q4
Robert Brown,321 Maple Lane,Hilltop,52,robert.brown@example.com,True,True,False,False,False,D,2023-Q2
Linda Green,654 Cedar Street,Valleyview,41,linda.green@example.com,False,False,False,True,True,E,2023-Q1
James White,987 Birch Boulevard,Mountainview,37,james.white@example.com,True,False,True,False,False,F,2023-Q3
Patricia Black,159 Spruce Drive,Seaside,48,patricia.black@example.com,False,True,False,True,False,H,2022-Q3
Thomas Blue,753 Fir Street,Riverside,33,thomas.blue@example.com,True,False,False,False,True,A,2023-Q4
Barbara Yellow,852 Ash Avenue,Woodland,39,barbara.yellow@example.com,False,True,True,False,False,B,2023-Q2
Steven Red,951 Poplar Lane,Meadowbrook,44,steven.red@example.com,False,False,False,True,True,C,2023-Q1
Nancy Purple,147 Cypress Road,Greendale,36,nancy.purple@example.com,True,False,True,False,False,D,2022-Q4
Kevin Orange,258 Redwood Street,Sunnyvale,50,kevin.orange@example.com,False,True,False,True,False,E,2023-Q3
Susan Pink,369 Cherry Avenue,Blossomfield,42,susan.pink@example.com,True,False,False,False,True,F,2023-Q2
George Gray,741 Willow Street,Brookfield,38,george.gray@example.com,False,True,True,False,False,H,2023-Q4
Betty Violet,963 Pine Avenue,Riverbend,47,betty.violet@example.com,False,False,False,True,True,A,2022-Q2
Grace M. Martin,644 Alder Avenue,Hilltop,27,grace.m.martin@example.com,False,True,False,False,False,G,2023-Q4
G. L. Martin,645 Alder Avenue,Hilltop,26,g.l.martin@example.com,False,True,False,False,False,G,2023-Q4
Grace L. Martin,644 Alder Avenue,Hilltop,26,grace.l.martin3@example.com,False,True,False,False,False,G,2023-Q3
Grace L. Martin,644 Alder Avenue,Hilltop,26,grace.l.martin4@example.com,False,True,False,False,False,G,2023-Q2
Grace L. Martin,644 Alder Avenue,Hilltop,26,grace.l.martin5@example.com,False,True,False,False,False,G,2023-Q1
John Doe,123 Maple Street,Springfield,34,john.doe@example.com,True,False,False,False,False,A,2023-Q4
Jane Smith,456 Oak Avenue,Riverside,29,jane.smith@example.com,False,False,True,False,False,B,2023-Q3
Emily Johnson,789 Pine Road,Lakeside,42,emily.johnson@example.com,False,False,False,True,False,C,2023-Q2
Michael Brown,321 Birch Lane,Greenfield,37,michael.brown@example.com,False,False,False,False,True,D,2023-Q1
Sarah Davis,654 Cedar Street,Hilltop,31,sarah.davis@example.com,True,False,False,False,False,E,2023-Q4
David Wilson,987 Elm Avenue,Riverside,45,david.wilson@example.com,False,True,False,False,False,F,2023-Q3
Laura Martinez,159 Spruce Road,Springfield,28,laura.martinez@example.com,False,False,True,False,False,H,2023-Q2
James Anderson,753 Willow Lane,Lakeside,39,james.anderson@example.com,False,False,False,True,False,A,2023-Q1
Patricia Thomas,852 Aspen Street,Greenfield,33,patricia.thomas@example.com,True,False,False,False,False,B,2023-Q4
Robert Jackson,951 Poplar Avenue,Hilltop,36,robert.jackson@example.com,False,True,False,False,False,C,2023-Q3
Linda White,147 Cypress Road,Riverside,40,linda.white@example.com,False,False,True,False,False,D,2023-Q2
Christopher Harris,258 Fir Lane,Springfield,35,christopher.harris@example.com,False,False,False,True,False,E,2023-Q1
Barbara Clark,369 Redwood Street,Lakeside,38,barbara.clark@example.com,True,False,False,False,False,F,2023-Q4
Daniel Lewis,741 Sequoia Avenue,Greenfield,32,daniel.lewis@example.com,False,True,False,False,False,G,2023-Q3
Nancy Walker,963 Hemlock Road,Hilltop,41,nancy.walker@example.com,False,False,True,False,False,H,2023-Q2
Michael Lee,102 Elm Street,Greenfield,31,michael.lee@example.com,False,False,False,False,True,E,2023-Q1
Jessica Lee,103 Elm Street,Greenfield,27,jessica.lee@example.com,False,False,False,False,True,E,2023-Q1
David Lee,104 Elm Street,Greenfield,35,david.lee@example.com,False,False,False,False,True,E,2023-Q1
Emily Lee,105 Elm Street,Greenfield,33,emily.lee@example.com,False,False,False,False,True,E,2023-Q1
Daniel Lee,106 Elm Street,Greenfield,30,daniel.lee@example.com,False,False,False,False,True,E,2023-Q1
John Smith,200 Oak Avenue,Springfield,45,john.smith@example.com,True,False,False,False,False,A,2023-Q2
Alice Johnson,300 Pine Lane,Rivertown,38,alice.johnson@example.com,False,True,False,False,False,B,2023-Q3
Robert Brown,400 Maple Street,Lakeside,52,robert.brown@example.com,False,False,True,False,False,C,2023-Q4
Linda White,500 Birch Road,Hilltop,29,linda.white@example.com,False,False,False,True,False,D,2023-Q1
James Green,600 Cedar Avenue,Valleyview,41,james.green@example.com,True,True,False,False,False,F,2023-Q2
Patricia Black,700 Spruce Street,Riverside,36,patricia.black@example.com,False,False,True,True,False,G,2023-Q3
Charles Blue,800 Willow Lane,Seaside,50,charles.blue@example.com,True,False,False,True,False,H,2023-Q4
Barbara Red,900 Ash Drive,Mountainview,47,barbara.red@example.com,False,True,True,False,False,A,2023-Q1
Steven Yellow,1000 Poplar Street,Forestville,34,steven.yellow@example.com,True,False,True,False,False,B,2023-Q2
Nancy Purple,1100 Fir Avenue,Riverbend,28,nancy.purple@example.com,False,True,False,True,False,C,2023-Q3
Paul Orange,1200 Beech Road,Clifftown,39,paul.orange@example.com,True,True,False,False,False,D,2023-Q4
Karen Pink,1300 Chestnut Lane,Bayview,32,karen.pink@example.com,False,False,True,True,False,E,2023-Q1
Kevin Gray,1400 Alder Street,Brookside,43,kevin.gray@example.com,True,False,False,True,False,F,2023-Q2
Laura Cyan,1500 Redwood Avenue,Meadowland,37,laura.cyan@example.com,False,True,True,False,False,G,2023-Q3
George Magenta,1600 Palm Drive,Sunset,46,george.magenta@example.com,True,False,True,False,False,H,2023-Q4
Amelia Johnson,864 Fir Avenue,Brookfield,32,amelia.johnson@example.com,False,False,False,True,True,C,2023-Q4
Thomas Amelia,865 Fir Avenue,Brookfield,31,thomas.amelia@example.com,False,False,True,True,False,C,2023-Q4
Amelia T.,864 Fir Avenue,Brookfield,31,amelia.t@example.com,False,True,False,True,True,C,2023-Q4
A. Thomas,866 Fir Avenue,Brookfield,30,a.thomas@example.com,True,False,False,True,True,C,2023-Q4
Amelia T. Smith,864 Fir Avenue,Brookfield,31,amelia.smith@example.com,False,False,False,True,False,C,2023-Q4
John Doe,123 Maple Street,Springfield,45,john.doe@example.com,True,False,False,False,False,A,2023-Q1
Jane Smith,456 Oak Avenue,Rivertown,28,jane.smith@example.com,False,True,False,False,False,B,2023-Q2
Michael Brown,789 Pine Road,Lakeside,37,michael.brown@example.com,False,False,True,False,False,D,2023-Q3
Emily Davis,321 Birch Lane,Hilltop,29,emily.davis@example.com,False,False,False,True,False,E,2023-Q4
Chris Wilson,654 Cedar Street,Greenfield,40,chris.wilson@example.com,True,True,False,False,False,F,2023-Q1
Patricia Johnson,987 Elm Avenue,Riverbend,33,patricia.johnson@example.com,False,False,True,True,False,G,2023-Q2
Robert Lee,159 Spruce Street,Mountainview,50,robert.lee@example.com,False,False,False,False,True,H,2023-Q3
Linda Martinez,753 Willow Road,Seaside,42,linda.martinez@example.com,True,False,False,True,False,A,2023-Q4
James Anderson,852 Aspen Drive,Forestville,36,james.anderson@example.com,False,True,False,False,True,B,2023-Q1
Barbara Clark,951 Redwood Avenue,Sunnydale,39,barbara.clark@example.com,False,False,True,False,False,C,2023-Q2
Steven Lewis,147 Cypress Street,Riverside,47,steven.lewis@example.com,True,False,False,False,True,D,2023-Q3
Nancy Walker,258 Poplar Lane,Meadowbrook,34,nancy.walker@example.com,False,True,False,True,False,E,2023-Q4
Kevin Hall,369 Chestnut Avenue,Woodland,38,kevin.hall@example.com,False,False,True,False,True,F,2023-Q1
Laura Young,741 Maple Drive,Brookside,41,laura.young@example.com,True,False,False,False,False,G,2023-Q2
Daniel King,852 Pine Avenue,Hillcrest,35,daniel.king@example.com,False,True,False,True,False,H,2023-Q3
Robert Smith,456 Oak Avenue,Rivertown,46,robert.smith@example.com,False,True,False,False,False,B,2022-Q4
Barbara Johnson,789 Pine Street,Rivertown,44,barbara.johnson@example.com,False,True,False,False,False,B,2022-Q4
John Smith,456 Oak Avenue,Rivertown,44,john.smith@example.com,False,True,False,False,False,B,2022-Q4
Barbara Lee,123 Maple Drive,Rivertown,45,barbara.lee@example.com,False,True,False,False,False,B,2022-Q4
Barbara Smith,456 Oak Avenue,Rivertown,44,barbara.smith2@example.com,False,True,False,False,False,B,2022-Q4
Alice Brown,123 Elm Street,Springfield,30,alice.brown@example.com,True,False,False,False,False,A,2023-Q1
Michael Green,789 Birch Lane,Lakeside,52,michael.green@example.com,False,False,True,False,False,C,2023-Q2
Jessica White,456 Pine Avenue,Hilltown,28,jessica.white@example.com,False,False,False,True,False,D,2023-Q3
David Black,321 Cedar Road,Rivertown,36,david.black@example.com,False,False,False,False,True,E,2023-Q4
Emily Davis,654 Spruce Street,Meadowville,41,emily.davis@example.com,True,False,False,False,False,F,2023-Q1
James Wilson,987 Willow Lane,Brookfield,55,james.wilson@example.com,False,True,False,False,False,G,2023-Q2
Sophia Martinez,159 Oak Avenue,Rivertown,29,sophia.martinez@example.com,False,False,True,False,False,H,2023-Q3
Daniel Anderson,753 Maple Street,Lakeside,47,daniel.anderson@example.com,True,False,False,False,False,A,2023-Q4
Olivia Thomas,852 Birch Road,Hilltown,33,olivia.thomas@example.com,False,False,False,True,False,B,2023-Q1
Liam Harris,951 Cedar Avenue,Springfield,39,liam.harris@example.com,False,True,False,False,False,C,2023-Q2
Ava Clark,357 Spruce Lane,Meadowville,26,ava.clark@example.com,False,False,True,False,False,D,2023-Q3
Noah Lewis,258 Willow Street,Brookfield,50,noah.lewis@example.com,True,False,False,False,False,E,2023-Q4
Mia Walker,159 Oak Avenue,Rivertown,34,mia.walker@example.com,False,False,False,True,False,F,2023-Q1
Ethan Hall,753 Maple Street,Lakeside,42,ethan.hall@example.com,False,True,False,False,False,G,2023-Q2
Isabella Young,852 Birch Road,Hilltown,31,isabella.young@example.com,False,False,True,False,False,H,2023-Q3
Donna Prince,102 Elm Street,Themyscira,30,donna.prince@example.com,False,False,False,False,True,E,2023-Q3
Diana Prince,101 Elm Street,Themyscira,28,diana.p@example.com,False,False,False,True,False,E,2023-Q3
Diana P.,101 Elm St,Themyscira,28,diana.prince@themyscira.com,False,True,False,False,False,E,2023-Q3
D. Prince,101 Elm Street,Themyscira,29,d.prince@example.com,True,False,False,False,False,E,2023-Q3
Diana Prince,101 Elm Street,Themyscira,28,diana.prince@wonder.com,False,False,True,False,False,E,2023-Q3
Bruce Wayne,1007 Mountain Drive,Gotham,35,bruce.wayne@example.com,True,False,False,False,False,A,2023-Q1
Clark Kent,344 Clinton Street,Metropolis,34,clark.kent@example.com,False,True,False,False,False,B,2023-Q2
Barry Allen,21 Jump Street,Central City,29,barry.allen@example.com,False,False,True,False,False,C,2023-Q3
Hal Jordan,2814 Lantern Lane,Coast City,32,hal.jordan@example.com,False,False,False,True,False,D,2023-Q4
Arthur Curry,Atlantis Palace,Atlantis,33,arthur.curry@example.com,False,False,False,False,True,F,2023-Q1
Victor Stone,Cyborg Avenue,Detroit,27,victor.stone@example.com,True,False,False,False,False,G,2023-Q2
Oliver Queen,Queen Mansion,Star City,31,oliver.queen@example.com,False,True,False,False,False,H,2023-Q3
Kara Danvers,National City,National City,28,kara.danvers@example.com,False,False,True,False,False,A,2023-Q4
John Stewart,Green Lantern Base,Coast City,35,john.stewart@example.com,False,False,False,True,False,B,2023-Q1
Shayera Hol,Thanagar Embassy,Midway City,30,shayera.hol@example.com,True,False,False,False,False,C,2023-Q2
Zatanna Zatara,Magic Lane,Shadowcrest,29,zatanna.zatara@example.com,False,True,False,False,False,D,2023-Q3
Dinah Lance,Canary Street,Star City,32,dinah.lance@example.com,False,False,True,False,False,E,2023-Q4
J'onn J'onzz,Mars Lane,Denver,100,jonn.jonzz@example.com,False,False,False,True,False,F,2023-Q1
Wally West,Speedster Avenue,Central City,25,wally.west@example.com,True,False,False,False,False,G,2023-Q2
Billy Batson,Shazam Street,Fawcett City,15,billy.batson@example.com,False,True,False,False,False,H,2023-Q3
Jessica J. Smith,556 Alias Street,Hell's Kitchen,34,jessica.smith@example.com,True,False,False,False,False,A,2023-Q4
John Johnson,556 Alias Street,Hell's Kitchen,35,john.johnson@example.com,False,True,False,False,False,A,2023-Q4
Jessica Johnson,557 Alias Street,Hell's Kitchen,33,jessica.j@example.com,True,False,False,False,False,A,2023-Q4
Jessica Johnson,556 Alias Street,Hell's Kitchen,33,jessica.johnson2@example.com,False,False,True,False,False,A,2023-Q4
Jessica Johnson,556 Alias Street,Hell's Kitchen,33,jessica.johnson3@example.com,False,False,False,True,False,A,2023-Q4
Michael Brown,123 Elm Street,Springfield,45,michael.brown@example.com,False,True,False,False,False,B,2023-Q3
Emily Davis,789 Maple Avenue,Rivertown,29,emily.davis@example.com,False,False,True,False,False,C,2023-Q2
David Wilson,456 Oak Lane,Lakeside,52,david.wilson@example.com,True,False,False,False,False,D,2023-Q1
Sarah Miller,321 Pine Road,Hilltop,37,sarah.miller@example.com,False,False,False,True,False,E,2022-Q4
James Anderson,654 Cedar Street,Valleyview,41,james.anderson@example.com,False,False,False,False,True,F,2022-Q3
Patricia Thomas,987 Birch Boulevard,Mountainville,50,patricia.thomas@example.com,True,False,False,False,False,G,2022-Q2
Robert Jackson,159 Spruce Street,Seaside,28,robert.jackson@example.com,False,True,False,False,False,H,2022-Q1
Linda White,753 Willow Way,Riverside,36,linda.white@example.com,False,False,True,False,False,A,2021-Q4
Christopher Harris,852 Aspen Avenue,Forestville,43,christopher.harris@example.com,True,False,False,False,False,B,2021-Q3
Barbara Martin,951 Poplar Place,Clifftown,39,barbara.martin@example.com,False,False,False,True,False,C,2021-Q2
William Thompson,147 Fir Lane,Brookside,47,william.thompson@example.com,False,False,False,False,True,D,2021-Q1
Elizabeth Garcia,258 Redwood Road,Meadowland,32,elizabeth.garcia@example.com,True,False,False,False,False,E,2020-Q4
Joseph Martinez,369 Cypress Court,Baytown,55,joseph.martinez@example.com,False,True,False,False,False,F,2020-Q3
